model,persona,opponent,seed,round,action,a_star,normative_defection,mismatch,cot_length,decision_layer,n_layers
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,4,D,C,True,True,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,5,D,C,True,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,6,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,7,C,C,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,8,C,C,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,9,D,C,True,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,10,D,C,True,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,11,C,C,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,12,C,C,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,13,D,C,True,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,14,D,C,True,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,15,D,C,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,16,D,C,True,False,69,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,17,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,18,D,C,True,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,19,D,C,True,True,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,3,20,D,C,True,True,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,1,C,C,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,2,D,C,True,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,3,C,C,False,False,31,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,4,C,C,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,5,D,C,True,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,6,C,C,False,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,7,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,8,C,C,False,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,9,D,C,True,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,10,C,C,False,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,11,C,C,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,12,C,C,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,13,D,C,True,False,39,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,14,C,C,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,15,C,C,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,16,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,17,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,18,D,C,True,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,19,C,C,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,3,20,D,C,True,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,1,C,C,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,2,D,C,True,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,3,C,C,False,False,31,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,4,C,C,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,5,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,6,C,C,False,False,64,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,7,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,8,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,9,D,C,True,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,10,C,C,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,11,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,12,C,C,False,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,13,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,14,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,15,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,16,C,C,False,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,17,D,C,True,False,82,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,18,D,C,True,False,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,19,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,3,20,D,C,True,False,80,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,1,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,2,C,C,False,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,3,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,4,D,C,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,5,D,C,True,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,6,D,C,True,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,7,C,C,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,8,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,9,C,C,False,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,10,D,C,True,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,11,D,C,True,False,67,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,12,D,C,True,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,13,D,C,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,14,D,C,True,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,15,D,C,True,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,16,C,C,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,17,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,18,C,C,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,19,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,4,20,C,C,False,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,1,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,2,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,3,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,4,D,C,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,5,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,6,C,C,False,False,66,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,7,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,8,D,C,True,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,9,D,C,True,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,10,C,C,False,False,65,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,11,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,12,D,C,True,True,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,13,D,C,True,True,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,14,D,C,True,False,31,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,15,C,C,False,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,16,D,C,True,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,17,D,C,True,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,18,D,C,True,True,68,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,19,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,4,20,D,C,True,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,1,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,2,C,C,False,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,3,C,C,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,4,D,C,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,5,C,C,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,6,C,C,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,7,C,C,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,8,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,9,C,C,False,False,72,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,10,C,C,False,False,75,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,11,D,C,True,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,12,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,13,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,14,D,C,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,15,C,C,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,16,C,C,False,False,33,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,17,D,C,True,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,18,C,C,False,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,19,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,4,20,C,C,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,1,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,2,C,C,False,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,3,C,C,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,4,D,C,True,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,5,C,C,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,6,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,7,C,C,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,8,C,C,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,9,C,C,False,False,68,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,10,D,C,True,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,11,C,C,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,12,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,13,D,C,True,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,14,C,C,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,15,C,C,False,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,16,C,C,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,17,C,C,False,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,18,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,19,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,4,20,C,C,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,1,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,2,C,C,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,3,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,4,C,C,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,5,C,C,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,6,C,C,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,7,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,8,C,C,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,9,C,C,False,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,10,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,11,C,C,False,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,12,D,C,True,True,66,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,13,D,C,True,False,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,14,C,C,False,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,15,C,C,False,False,72,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,16,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,17,D,C,True,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,18,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,19,C,C,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,5,20,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,1,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,2,C,C,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,3,C,C,False,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,4,D,C,True,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,5,D,C,True,False,63,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,6,D,C,True,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,7,D,C,True,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,8,D,C,True,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,9,D,C,True,False,76,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,10,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,11,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,12,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,13,D,C,True,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,14,C,C,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,15,D,C,True,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,16,D,C,True,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,17,D,C,True,False,34,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,18,C,C,False,False,70,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,19,D,C,True,False,78,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,5,20,D,C,True,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,1,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,2,C,C,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,3,C,C,False,False,62,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,4,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,5,C,C,False,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,6,C,C,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,7,D,C,True,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,8,C,C,False,False,61,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,9,C,C,False,False,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,10,C,C,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,11,C,C,False,True,65,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,12,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,13,C,C,False,False,65,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,14,C,C,False,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,15,D,C,True,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,16,C,C,False,False,39,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,17,D,C,True,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,18,D,C,True,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,19,D,C,True,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,5,20,D,C,True,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,1,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,2,C,C,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,3,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,4,C,C,False,False,36,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,5,C,C,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,6,C,C,False,False,54,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,7,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,8,C,C,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,9,C,C,False,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,10,C,C,False,False,57,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,11,C,C,False,False,48,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,12,D,C,True,True,66,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,13,D,C,True,False,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,14,C,C,False,False,67,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,15,D,C,True,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,16,C,C,False,False,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,17,D,C,True,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,18,C,C,False,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,19,D,C,True,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,TFT,5,20,C,C,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,1,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,2,C,C,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,3,C,C,False,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,4,C,C,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,5,C,C,False,False,37,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,6,C,C,False,False,40,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,7,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,8,C,C,False,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,9,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,10,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,11,C,C,False,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,12,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,13,D,C,True,True,56,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,14,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,15,C,C,False,False,44,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,16,C,C,False,False,52,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,17,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,18,C,C,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,19,C,C,False,False,46,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllC,6,20,C,C,False,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,1,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,2,D,C,True,False,43,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,3,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,4,C,C,False,False,32,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,5,D,C,True,False,55,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,6,D,C,True,False,38,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,7,D,C,True,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,8,C,C,False,False,94,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,9,D,C,True,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,10,D,C,True,False,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,11,D,C,True,False,31,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,12,C,C,False,False,53,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,13,D,C,True,True,58,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,14,C,C,False,False,51,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,15,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,16,C,C,False,False,47,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,17,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,18,D,C,True,False,41,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,19,D,C,True,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,AllD,6,20,D,C,True,False,45,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,6,1,C,C,False,False,49,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,6,2,C,C,False,False,42,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,6,3,D,C,True,False,50,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,6,4,C,C,False,True,60,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,6,5,D,C,True,False,59,32,33
meta-llama/Meta-Llama-3.1-8B-Instruct,deontologist,Random,6,6,D,C,True,False,38,32,33
